campaign_id,campaign_name,ad_group_id,ad_group_name,Date,banner_group_spend,views,clicks,CTR,average_cpc,DIRECT PPV,DIRECT UNITS,INDIRECT UNITS,units_direct_view,units_indirect_view,CVR,DIRECT REVENUE,INDIRECT REVENUE,revenue_direct_view,revenue_indirect_view,Direct ROI,Indirect ROI
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,11/10/2022,1224,23574,306,1.298,4,179,3,0,2,0,0.0163,2247,0,948,0,2.6103,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,24-10-2022,1132,23246,283,1.2174,4,81,1,0,0,0,0.0035,299,0,0,0,0.2641,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,23-10-2022,2167,22478,394,1.7528,5.5,178,0,0,5,0,0.0127,0,0,7395,0,3.4126,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,21-10-2022,1639,21753,298,1.3699,5.5,162,1,0,0,0,0.0034,1099,0,0,0,0.6705,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,25-10-2022,1644.5,21317,299,1.4026,5.5,99,0,0,1,0,0.0033,0,0,349,0,0.2122,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,26-10-2022,1668,21308,278,1.3047,6,85,0,0,2,0,0.0072,0,0,698,0,0.4185,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,23-10-2022,1132,20703,283,1.367,4,126,0,0,2,0,0.0071,0,0,1148,0,1.0141,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,22-10-2022,984,19117,246,1.2868,4,93,0,0,1,0,0.0041,0,0,599,0,0.6087,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,26-10-2022,1650,19084,300,1.572,5.5,121,0,0,1,0,0.0033,0,0,3499,0,2.1206,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,11/10/2022,868,18913,217,1.1474,4,124,3,0,2,0,0.023,1397,0,1298,0,3.1048,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,23-10-2022,1215.5,18852,221,1.1723,5.5,113,0,0,2,0,0.009,0,0,1398,0,1.1501,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,4/10/2022,1032,18847,258,1.3689,4,104,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,24-10-2022,1210,18452,220,1.1923,5.5,64,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,19-10-2022,1600.5,18382,291,1.5831,5.5,156,2,0,0,0,0.0069,5198,0,0,0,3.2477,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,8/10/2022,368,17554,92,0.5241,4,31,0,0,5,0,0.0543,0,0,2545,0,6.9158,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,16-10-2022,1176,16936,294,1.7359,4,96,0,0,1,0,0.0034,0,0,249,0,0.2117,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,21-10-2022,918.5,15441,167,1.0815,5.5,72,0,0,1,0,0.006,0,0,1099,0,1.1965,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,22-10-2022,1039.5,15405,189,1.2269,5.5,96,3,0,1,0,0.0212,3297,0,299,0,3.4594,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,15-10-2022,396,15250,99,0.6492,4,35,0,0,6,0,0.0606,0,0,5294,0,13.3687,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,19-10-2022,803,13566,146,1.0762,5.5,51,0,0,1,0,0.0068,0,0,2599,0,3.2366,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,14-10-2022,296,13115,74,0.5642,4,25,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,20-10-2022,786.5,11526,143,1.2407,5.5,60,0,0,1,0,0.007,0,0,1099,0,1.3973,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,13-10-2022,936,11113,234,2.1056,4,161,1,0,0,0,0.0043,699,0,0,0,0.7468,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,15-10-2022,840,10709,210,1.961,4,83,1,0,0,0,0.0048,349,0,0,0,0.4155,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,14-10-2022,856,10704,214,1.9993,4,139,2,0,1,0,0.014,1998,0,249,0,2.625,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,10/10/2022,248,9319,62,0.6653,4,56,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,14-10-2022,500,9194,125,1.3596,4,54,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,4WGJOGGBFV99,920,19-10-2022,488,6936,122,1.7589,4,43,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,12/10/2022,324,6822,81,1.1873,4,70,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,14-10-2022,280,5500,70,1.2727,4,40,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,12/10/2022,276,5246,69,1.3153,4,45,0,0,1,0,0.0145,0,0,799,0,2.8949,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,13-10-2022,324,4837,81,1.6746,4,88,2,0,1,0,0.037,1048,0,249,0,4.0031,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,13-10-2022,276,4707,69,1.4659,4,32,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,5/10/2022,220,3718,55,1.4793,4,18,1,0,1,0,0.0364,799,0,999,0,8.1727,0
W2LQUBQ1GHUK,LF-GOBUDS,4WGJOGGBFV99,920,18-10-2022,188,3142,47,1.4959,4,50,0,0,1,0,0.0213,0,0,1099,0,5.8457,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,2/10/2022,144,2990,36,1.204,4,17,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,18-10-2022,181.5,2623,33,1.2581,5.5,3,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,4/10/2022,112,2183,28,1.2826,4,11,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,2/10/2022,75.9,1670,12,0.7186,6.325,2,0,0,1,0,0.0833,0,0,249,0,3.2806,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,18-10-2022,82.5,1557,15,0.9634,5.5,20,1,0,0,0,0.0667,2599,0,0,0,31.503,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,7/10/2022,72,1002,18,1.7964,4,14,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,6/10/2022,77,987,13,1.3171,5.9231,11,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,4WGJOGGBFV99,920,20-10-2022,64,670,16,2.3881,4,7,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,13-10-2022,36,652,9,1.3804,4,5,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,12/10/2022,8,605,2,0.3306,4,0,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,12/10/2022,32,580,8,1.3793,4,3,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,14-10-2022,36,499,9,1.8036,4,1,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,2/10/2022,52,461,13,2.82,4,2,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,18-10-2022,32,412,8,1.9417,4,8,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,4WGJOGGBFV99,920,23-10-2022,24,389,6,1.5424,4,2,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,30-10-2022,38.5,380,7,1.8421,5.5,2,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,30-10-2022,18,322,3,0.9317,6,0,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,2/10/2022,77,289,7,2.4221,11,0,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,20-10-2022,36,216,9,4.1667,4,5,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,4WGJOGGBFV99,920,22-10-2022,12,214,3,1.4019,4,1,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,24-10-2022,22,183,4,2.1858,5.5,1,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,GCHX89CQNVTZ,400-410,2/10/2022,4,94,1,1.0638,4,0,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,18-10-2022,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,1/11/2022,16049,330896,2918,0.8818,5.5,1272,6,0,6,0,0.0041,10194,0,7694,0,1.1146,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,4/11/2022,10345.5,197495,1881,0.9524,5.5,826,4,0,5,1,0.0053,4396,0,7895,899,1.1881,0.0869
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,3/11/2022,7315,148763,1330,0.894,5.5,539,3,0,2,0,0.0038,3897,0,2198,0,0.8332,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,8/11/2022,7694.5,141580,1399,0.9881,5.5,474,4,0,4,0,0.0057,4396,0,4396,0,1.1426,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,13-11-2022,8222.5,126619,1495,1.1807,5.5,645,3,0,3,0,0.004,3297,0,5654,0,1.0886,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,1/11/2022,4412,121168,1103,0.9103,4,262,1,0,2,0,0.0027,349,0,748,0,0.2486,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,10/11/2022,7634,116002,1388,1.1965,5.5,540,1,0,3,0,0.0029,3456,0,4904,0,1.0951,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,3/11/2022,4560,109980,1140,1.0366,4,422,2,0,2,0,0.0035,1348,0,1098,0,0.5364,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,10/11/2022,5505.5,109388,1001,0.9151,5.5,420,1,0,3,0,0.004,1099,0,3297,0,0.7985,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,2/11/2022,4544,107243,1136,1.0593,4,387,2,0,1,0,0.0026,2498,0,699,0,0.7036,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,10/11/2022,6330,105671,1055,0.9984,6,434,1,0,1,0,0.0019,1099,0,1099,0,0.3472,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,2/11/2022,5175.5,104495,941,0.9005,5.5,370,0,0,2,0,0.0021,0,0,3398,0,0.6566,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,11/11/2022,6836.5,103926,1243,1.196,5.5,416,3,0,0,0,0.0024,3297,0,0,0,0.4823,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,12/11/2022,4620,88821,840,0.9457,5.5,392,2,0,5,0,0.0083,2198,0,5495,0,1.6652,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,13-11-2022,5598,84418,933,1.1052,6,411,1,0,3,0,0.0043,1099,0,2547,0,0.6513,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,12/11/2022,4650,78054,775,0.9929,6,332,2,0,3,0,0.0065,2198,0,2547,0,1.0204,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,11/11/2022,5358,77468,893,1.1527,6,374,3,0,0,0,0.0034,3697,0,0,0,0.69,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,4/11/2022,2900,74064,725,0.9789,4,287,0,0,1,0,0.0014,0,0,899,0,0.31,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,11/11/2022,2476,70696,619,0.8756,4,234,2,0,4,0,0.0097,1398,0,4546,0,2.4006,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,13-11-2022,5065.5,67990,921,1.3546,5.5,318,1,0,1,0,0.0022,1099,0,1099,0,0.4339,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,1/11/2022,2424,67922,606,0.8922,4,121,0,0,1,0,0.0017,0,0,399,0,0.1646,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,1/11/2022,2412,66824,603,0.9024,4,198,0,0,1,0,0.0017,0,0,399,0,0.1654,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,8/11/2022,4122,66206,687,1.0377,6,261,5,0,1,0,0.0087,5495,0,1690,0,1.7431,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,4/11/2022,2568,63512,642,1.0108,4,240,1,0,3,0,0.0062,349,0,3997,0,1.6924,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,4/11/2022,2476,61316,619,1.0095,4,256,2,0,0,0,0.0032,2298,0,0,0,0.9281,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,9/11/2022,4774,60980,868,1.4234,5.5,278,2,0,4,0,0.0069,6912,0,9110,0,3.3561,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,3/11/2022,2532,60663,633,1.0435,4,225,2,0,1,0,0.0047,2848,0,349,0,1.2626,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,12/11/2022,4521,59241,822,1.3876,5.5,264,0,0,3,0,0.0036,0,0,5654,0,1.2506,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,13-11-2022,2500,59054,625,1.0584,4,287,2,0,2,0,0.0064,1858,0,2298,0,1.6624,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,7/11/2022,3272.5,58337,595,1.0199,5.5,237,1,0,3,0,0.0067,1099,0,3888,0,1.5239,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,9/11/2022,3074.5,57765,559,0.9677,5.5,229,0,0,1,0,0.0018,0,0,1099,0,0.3575,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,7/11/2022,4116,56244,686,1.2197,6,295,2,0,0,0,0.0029,2198,0,0,0,0.534,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,11/11/2022,4889.5,56072,889,1.5855,5.5,242,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,3/11/2022,2532,55413,633,1.1423,4,264,5,0,2,0,0.0111,6095,0,948,0,2.7816,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,12/11/2022,2476,54095,619,1.1443,4,349,4,0,0,0,0.0065,3396,0,0,0,1.3716,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,5/11/2022,2409,53857,438,0.8133,5.5,184,3,0,4,0,0.016,3888,0,4396,0,3.4388,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,14-11-2022,2695,53002,490,0.9245,5.5,216,2,0,1,0,0.0061,2198,0,1099,0,1.2234,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,2/11/2022,2500,52895,625,1.1816,4,169,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,8/11/2022,4026,52502,732,1.3942,5.5,239,1,0,2,0,0.0041,1099,0,2198,0,0.8189,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,9/11/2022,3516,52440,586,1.1175,6,213,2,0,0,0,0.0034,2198,0,0,0,0.6251,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,2/11/2022,2520,52232,630,1.2062,4,197,0,0,2,0,0.0032,0,0,3098,0,1.2294,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,14-11-2022,3156,51480,526,1.0218,6,241,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,11/11/2022,1996,50224,499,0.9935,4,184,2,0,1,0,0.006,1398,0,699,0,1.0506,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,13-11-2022,2000,48770,500,1.0252,4,321,4,0,2,0,0.012,3446,0,1148,0,2.297,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,7/11/2022,3965.5,47592,721,1.515,5.5,226,2,0,3,0,0.0069,4555,0,3297,0,1.9801,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,10/11/2022,1980,47040,495,1.0523,4,232,0,0,2,0,0.004,0,0,1598,0,0.8071,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,12/11/2022,1988,43794,497,1.1349,4,277,2,0,3,0,0.0101,1398,0,1747,0,1.582,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,1/11/2022,2556,43654,426,0.9759,6,210,1,0,0,0,0.0023,1099,0,0,0,0.43,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,2/11/2022,2376,40046,396,0.9889,6,162,2,0,1,0,0.0076,2798,0,1099,0,1.6402,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,1/11/2022,2519,35747,458,1.2812,5.5,195,0,0,1,0,0.0022,0,0,3499,0,1.389,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,11/11/2022,1416,34664,354,1.0212,4,153,1,0,0,0,0.0028,899,0,0,0,0.6349,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,2/11/2022,2563,33750,466,1.3807,5.5,204,0,0,1,0,0.0021,0,0,3456,0,1.3484,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,14-11-2022,2200,33564,400,1.1918,5.5,125,0,0,3,0,0.0075,0,0,5654,0,2.57,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,10/11/2022,1360,32654,340,1.0412,4,130,1,0,2,0,0.0088,349,0,1948,0,1.689,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,8/11/2022,1248,32642,312,0.9558,4,91,2,0,2,0,0.0128,1598,0,1448,0,2.4407,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,3/11/2022,1728,32055,288,0.8985,6,102,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,5/11/2022,1554,29635,259,0.874,6,93,1,0,3,0,0.0154,1099,0,2547,0,2.3462,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,4/11/2022,1746,29474,291,0.9873,6,143,3,0,1,0,0.0137,2547,0,1099,0,2.0882,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,3/11/2022,1655.5,23270,301,1.2935,5.5,119,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,5/11/2022,1677.5,23174,305,1.3161,5.5,138,0,0,4,0,0.0131,0,0,4396,0,2.6206,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,4/11/2022,1688.5,23095,307,1.3293,5.5,154,1,0,0,0,0.0033,3499,0,0,0,2.0723,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,9/11/2022,956,21671,239,1.1029,4,104,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,8/11/2022,924,20925,231,1.1039,4,121,1,0,0,0,0.0043,699,0,0,0,0.7565,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,14-11-2022,744,15894,186,1.1703,4,134,3,0,0,0,0.0161,4112,0,0,0,5.5269,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,9/11/2022,596,13100,149,1.1374,4,101,1,0,1,0,0.0134,699,0,899,0,2.6812,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,10/11/2022,368,9009,92,1.0212,4,41,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,14-11-2022,364,8294,91,1.0972,4,48,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,15-11-2022,104.5,1248,19,1.5224,5.5,5,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,15-11-2022,120,1009,20,1.9822,6,6,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,7/11/2022,80,892,20,2.2422,4,6,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,14-11-2022,12,634,3,0.4732,4,1,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,DNC6ZBCRR57X,aroma-ui-realme-oneplus,8/11/2022,32,473,8,1.6913,4,5,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,6/11/2022,12,453,2,0.4415,6,2,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VXMV5LQ9N7PH,900,6/11/2022,33,430,6,1.3953,5.5,1,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,13-11-2022,8,407,2,0.4914,4,0,0,0,0,0,0,0,0,0,0,0,0
5UEN8YRWX2QD,Gokixx-Category,0LCHYNVF31LG,generic,7/11/2022,16,374,4,1.0695,4,2,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,6/11/2022,33,344,6,1.7442,5.5,3,1,0,0,0,0.1667,1099,0,0,0,33.303,0
5UEN8YRWX2QD,Gokixx-Category,HDTQES8DXEXZ,boat-boult-mivi,7/11/2022,4,143,1,0.6993,4,1,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,686G8YJY0YN2,421,16-11-2022,11,101,2,1.9802,5.5,0,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,22-11-2022,12,95,2,2.1053,6,1,0,0,0,0,0,0,0,0,0,0,0
VCXT4YX9M4L7,LF-GOCRUSH,VCPC8NHZ5JPD,410,16-11-2022,12,93,2,2.1505,6,1,0,0,0,0,0,0,0,0,0,0,0
D8IH70PBCX64,GOKIXX PLA AUTO ,ZZZC6B9JZ68U,Headphones,30-12-2022,10989,88,0.8008,0,653.9,0,0,0,0,0,0,,,,,,
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,11/2/2023,1396,20406,349,1.7103,4,92,0,0,3,0,0.0086,0,0,897,0,0.6426,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,10/2/2023,1252,19287,313,1.6229,4,61,0,0,0,0,0,0,0,0,0,0,0
J5ERP57TK6C4,LF-GOKIXX,5GM5Z28YRLM8,GOKIXX-799,9/2/2023,1296,13634,162,1.1882,8,134,4,0,0,0,0.0247,3496,0,0,0,2.6975,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,9/2/2023,488,8495,122,1.4361,4,34,0,0,1,0,0.0082,0,0,1199,0,2.457,0
J5ERP57TK6C4,LF-GOKIXX,B3K04C8U0705,GOKIXX-999,10/2/2023,416,6322,52,0.8225,8,32,0,0,2,0,0.0385,0,0,1998,0,4.8029,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,12/2/2023,272,3422,68,1.9871,4,28,0,0,0,0,0,0,0,0,0,0,0
J5ERP57TK6C4,LF-GOKIXX,5GM5Z28YRLM8,GOKIXX-799,10/2/2023,24,124,3,2.4194,8,0,0,0,0,0,0,0,0,0,0,0,0
W2LQUBQ1GHUK,LF-GOBUDS,60IRAJUORSKN,600 -621,16-02-2023,4,45,1,2.2222,4,0,0,0,0,0,0,0,0,0,0,0,0
THDDOQSYTF94,GOSURROUND ALL PCA ,4ZGRUZNXCN1T,Auto,25-04-2023,9295,142333,1690,1.1874,5.5,659,0,1,,,0.0024,0,2599,,,0,0.2796
THDDOQSYTF94,GOSURROUND ALL PCA ,4ZGRUZNXCN1T,Auto,26-04-2023,704,7142,128,1.7922,5.5,162,0,0,,,0,0,0,,,0,0
THDDOQSYTF94,GOSURROUND ALL PCA ,4ZGRUZNXCN1T,Auto,28-04-2023,16.5,149,3,2.0134,5.5,2,0,0,,,0,0,0,,,0,0
